Gene	Name	Type
GLYMA_03G113200	GLYMA_03G113200	protein_coding
GLYMA_03G113300	GLYMA_03G113300	protein_coding
GLYMA_03G113400	GLYMA_03G113400	protein_coding
GLYMA_03G113500	GLYMA_03G113500	protein_coding
GLYMA_03G113600	GLYMA_03G113600	protein_coding
GLYMA_03G113700	GLYMA_03G113700	protein_coding
GLYMA_03G113800	GLYMA_03G113800	protein_coding
GLYMA_03G113900	GLYMA_03G113900	protein_coding
GLYMA_03G114000	GLYMA_03G114000	protein_coding
GLYMA_03G114100	GLYMA_03G114100	protein_coding
GLYMA_03G114200	GLYMA_03G114200	protein_coding
GLYMA_03G114300	GLYMA_03G114300	protein_coding
GLYMA_03G114400	GLYMA_03G114400	protein_coding
GLYMA_03G114500	GLYMA_03G114500	protein_coding
GLYMA_03G114600	GLYMA_03G114600	protein_coding
GLYMA_03G114700	GLYMA_03G114700	protein_coding
GLYMA_03G114800	GLYMA_03G114800	protein_coding
GLYMA_03G114900	GLYMA_03G114900	protein_coding
GLYMA_03G115000	GLYMA_03G115000	protein_coding
GLYMA_03G115100	GLYMA_03G115100	protein_coding
GLYMA_03G115200	GLYMA_03G115200	protein_coding
GLYMA_03G115300	GLYMA_03G115300	protein_coding
GLYMA_03G115400	GLYMA_03G115400	protein_coding
GLYMA_03G115500	GLYMA_03G115500	protein_coding
GLYMA_03G115600	GLYMA_03G115600	protein_coding
GLYMA_03G115700	GLYMA_03G115700	protein_coding
GLYMA_03G115800	GLYMA_03G115800	protein_coding
GLYMA_03G115900	GLYMA_03G115900	protein_coding
GLYMA_03G116000	GLYMA_03G116000	protein_coding
GLYMA_03G116100	GLYMA_03G116100	protein_coding
GLYMA_03G116200	GLYMA_03G116200	protein_coding
GLYMA_03G116300	GLYMA_03G116300	protein_coding
GLYMA_03G116400	GLYMA_03G116400	protein_coding
GLYMA_03G116500	GLYMA_03G116500	protein_coding
GLYMA_03G116600	GLYMA_03G116600	protein_coding
GLYMA_03G116700	GLYMA_03G116700	protein_coding
GLYMA_03G116800	GLYMA_03G116800	protein_coding
GLYMA_03G116900	GLYMA_03G116900	protein_coding
GLYMA_03G117000	GLYMA_03G117000	protein_coding
GLYMA_03G117100	GLYMA_03G117100	protein_coding
GLYMA_03G117200	GLYMA_03G117200	protein_coding
GLYMA_03G117300	GLYMA_03G117300	protein_coding
GLYMA_03G117400	GLYMA_03G117400	protein_coding
GLYMA_03G117500	GLYMA_03G117500	protein_coding
GLYMA_03G117600	GLYMA_03G117600	protein_coding
GLYMA_03G117700	GLYMA_03G117700	protein_coding
GLYMA_03G117800	GLYMA_03G117800	protein_coding
GLYMA_03G117900	GLYMA_03G117900	protein_coding
GLYMA_03G118000	GLYMA_03G118000	protein_coding
GLYMA_03G118100	GLYMA_03G118100	protein_coding
GLYMA_03G118200	GLYMA_03G118200	protein_coding
GLYMA_03G118300	GLYMA_03G118300	protein_coding
GLYMA_03G118400	GLYMA_03G118400	protein_coding
GLYMA_03G118500	GLYMA_03G118500	protein_coding
GLYMA_03G118600	GLYMA_03G118600	protein_coding
GLYMA_03G118700	GLYMA_03G118700	protein_coding
GLYMA_03G118800	GLYMA_03G118800	protein_coding
GLYMA_03G118900	GLYMA_03G118900	protein_coding
GLYMA_03G119000	GLYMA_03G119000	protein_coding
GLYMA_03G119100	GLYMA_03G119100	protein_coding
GLYMA_03G119200	GLYMA_03G119200	protein_coding
GLYMA_03G119300	GLYMA_03G119300	protein_coding
GLYMA_03G119400	GLYMA_03G119400	protein_coding
GLYMA_03G119500	GLYMA_03G119500	protein_coding
GLYMA_03G119600	GLYMA_03G119600	protein_coding
GLYMA_03G119700	GLYMA_03G119700	protein_coding
GLYMA_03G119800	GLYMA_03G119800	protein_coding
GLYMA_03G119900	GLYMA_03G119900	protein_coding
GLYMA_03G120000	GLYMA_03G120000	protein_coding
GLYMA_03G120100	GLYMA_03G120100	protein_coding
GLYMA_03G120200	GLYMA_03G120200	protein_coding
GLYMA_03G120300	GLYMA_03G120300	protein_coding
GLYMA_03G120400	GLYMA_03G120400	protein_coding
GLYMA_03G120500	GLYMA_03G120500	protein_coding
GLYMA_03G120600	GLYMA_03G120600	protein_coding
GLYMA_03G120700	GLYMA_03G120700	protein_coding
GLYMA_03G120800	GLYMA_03G120800	protein_coding
GLYMA_03G120900	GLYMA_03G120900	protein_coding
GLYMA_03G121000	GLYMA_03G121000	protein_coding
GLYMA_03G121100	GLYMA_03G121100	protein_coding
GLYMA_03G121200	GLYMA_03G121200	protein_coding
GLYMA_03G121300	GLYMA_03G121300	protein_coding
GLYMA_03G121400	GLYMA_03G121400	protein_coding
GLYMA_03G121500	GLYMA_03G121500	protein_coding
GLYMA_03G121600	GLYMA_03G121600	protein_coding
GLYMA_03G121700	GLYMA_03G121700	protein_coding
GLYMA_03G121800	GLYMA_03G121800	protein_coding
GLYMA_03G121900	GLYMA_03G121900	protein_coding
GLYMA_03G122000	GLYMA_03G122000	protein_coding
GLYMA_03G122100	GLYMA_03G122100	protein_coding
GLYMA_03G122200	GLYMA_03G122200	protein_coding
GLYMA_03G122300	GLYMA_03G122300	protein_coding
GLYMA_03G122400	GLYMA_03G122400	protein_coding
GLYMA_03G122500	GLYMA_03G122500	protein_coding
GLYMA_03G122600	GLYMA_03G122600	protein_coding
GLYMA_03G122700	GLYMA_03G122700	protein_coding
GLYMA_03G122800	GLYMA_03G122800	protein_coding
GLYMA_03G122900	GLYMA_03G122900	protein_coding
GLYMA_03G123000	GLYMA_03G123000	protein_coding
GLYMA_03G123100	GLYMA_03G123100	protein_coding
GLYMA_03G123200	GLYMA_03G123200	protein_coding
GLYMA_03G123300	GLYMA_03G123300	protein_coding
GLYMA_03G123400	GLYMA_03G123400	protein_coding
GLYMA_03G123500	GLYMA_03G123500	protein_coding
GLYMA_03G123600	GLYMA_03G123600	protein_coding
GLYMA_03G123700	GLYMA_03G123700	protein_coding
GLYMA_03G123800	GLYMA_03G123800	protein_coding
GLYMA_03G123900	GLYMA_03G123900	protein_coding
GLYMA_03G124000	GLYMA_03G124000	protein_coding
GLYMA_03G124100	GLYMA_03G124100	protein_coding
GLYMA_03G124200	GLYMA_03G124200	protein_coding
GLYMA_03G124300	GLYMA_03G124300	protein_coding
GLYMA_03G124400	GLYMA_03G124400	protein_coding
GLYMA_03G124500	GLYMA_03G124500	protein_coding
GLYMA_03G124600	GLYMA_03G124600	protein_coding
GLYMA_03G124700	GLYMA_03G124700	protein_coding
GLYMA_03G124800	GLYMA_03G124800	protein_coding
GLYMA_03G124900	GLYMA_03G124900	protein_coding
GLYMA_03G125000	GLYMA_03G125000	protein_coding
GLYMA_03G125100	GLYMA_03G125100	protein_coding
GLYMA_03G125200	GLYMA_03G125200	protein_coding
GLYMA_03G125300	GLYMA_03G125300	protein_coding
GLYMA_03G125400	GLYMA_03G125400	protein_coding
GLYMA_03G125500	GLYMA_03G125500	protein_coding
GLYMA_03G125600	GLYMA_03G125600	protein_coding
GLYMA_03G125700	GLYMA_03G125700	protein_coding
GLYMA_03G125800	GLYMA_03G125800	protein_coding
GLYMA_03G125900	GLYMA_03G125900	protein_coding
GLYMA_03G126000	GLYMA_03G126000	protein_coding
GLYMA_03G126100	GLYMA_03G126100	protein_coding
GLYMA_03G126200	GLYMA_03G126200	protein_coding
GLYMA_03G126300	GLYMA_03G126300	protein_coding
GLYMA_03G126400	GLYMA_03G126400	protein_coding
GLYMA_03G126500	GLYMA_03G126500	protein_coding
GLYMA_03G126600	GLYMA_03G126600	protein_coding
GLYMA_03G126700	GLYMA_03G126700	protein_coding
GLYMA_03G126800	GLYMA_03G126800	protein_coding
GLYMA_03G126900	GLYMA_03G126900	protein_coding
GLYMA_03G127000	GLYMA_03G127000	protein_coding
GLYMA_03G127100	GLYMA_03G127100	protein_coding
GLYMA_03G127200	GLYMA_03G127200	protein_coding
GLYMA_03G127300	GLYMA_03G127300	protein_coding
GLYMA_03G127400	GLYMA_03G127400	protein_coding
GLYMA_03G127500	GLYMA_03G127500	protein_coding
GLYMA_03G127600	GLYMA_03G127600	protein_coding
GLYMA_03G127700	GLYMA_03G127700	protein_coding
GLYMA_03G127800	GLYMA_03G127800	protein_coding
GLYMA_03G127900	GLYMA_03G127900	protein_coding
GLYMA_03G128000	GLYMA_03G128000	protein_coding
GLYMA_03G128100	GLYMA_03G128100	protein_coding
GLYMA_03G128200	GLYMA_03G128200	protein_coding
GLYMA_03G128300	GLYMA_03G128300	protein_coding
GLYMA_03G128400	GLYMA_03G128400	protein_coding
GLYMA_03G128500	GLYMA_03G128500	protein_coding
GLYMA_03G128600	GLYMA_03G128600	protein_coding
GLYMA_03G128700	GLYMA_03G128700	protein_coding
GLYMA_03G128800	GLYMA_03G128800	protein_coding
GLYMA_03G128900	GLYMA_03G128900	protein_coding
GLYMA_03G129000	GLYMA_03G129000	protein_coding
GLYMA_03G129100	GLYMA_03G129100	protein_coding
GLYMA_03G129200	GLYMA_03G129200	protein_coding
GLYMA_03G129300	GLYMA_03G129300	protein_coding
GLYMA_03G129400	GLYMA_03G129400	protein_coding
GLYMA_03G129500	GLYMA_03G129500	protein_coding
GLYMA_03G129600	GLYMA_03G129600	protein_coding
GLYMA_03G129700	GLYMA_03G129700	protein_coding
GLYMA_03G129800	GLYMA_03G129800	protein_coding
GLYMA_03G129900	GLYMA_03G129900	protein_coding
GLYMA_03G130000	GLYMA_03G130000	protein_coding
GLYMA_03G130100	GLYMA_03G130100	protein_coding
GLYMA_03G130200	GLYMA_03G130200	protein_coding
GLYMA_03G130300	GLYMA_03G130300	protein_coding
GLYMA_03G130400	GLYMA_03G130400	protein_coding
GLYMA_03G130500	GLYMA_03G130500	protein_coding
GLYMA_03G130600	GLYMA_03G130600	protein_coding
GLYMA_03G130700	GLYMA_03G130700	protein_coding
GLYMA_03G130800	GLYMA_03G130800	protein_coding
GLYMA_03G130900	GLYMA_03G130900	protein_coding
GLYMA_03G131000	GLYMA_03G131000	protein_coding
GLYMA_03G131100	GLYMA_03G131100	protein_coding
GLYMA_03G131200	GLYMA_03G131200	protein_coding
GLYMA_03G131300	GLYMA_03G131300	protein_coding
GLYMA_03G131400	GLYMA_03G131400	protein_coding
GLYMA_03G131500	GLYMA_03G131500	protein_coding
GLYMA_03G131600	GLYMA_03G131600	protein_coding
GLYMA_03G131700	GLYMA_03G131700	protein_coding
GLYMA_03G131800	GLYMA_03G131800	protein_coding
GLYMA_03G131900	GLYMA_03G131900	protein_coding
GLYMA_03G132000	GLYMA_03G132000	protein_coding
GLYMA_03G132100	GLYMA_03G132100	protein_coding
GLYMA_03G132200	GLYMA_03G132200	protein_coding
GLYMA_03G132300	GLYMA_03G132300	protein_coding
GLYMA_03G132400	GLYMA_03G132400	protein_coding
GLYMA_03G132500	GLYMA_03G132500	protein_coding
GLYMA_03G132600	GLYMA_03G132600	protein_coding
GLYMA_03G132700	GLYMA_03G132700	protein_coding
GLYMA_03G132800	GLYMA_03G132800	protein_coding
GLYMA_03G132900	GLYMA_03G132900	protein_coding
GLYMA_03G133000	GLYMA_03G133000	protein_coding
GLYMA_03G133100	GLYMA_03G133100	protein_coding
GLYMA_03G133200	GLYMA_03G133200	protein_coding
GLYMA_03G133300	GLYMA_03G133300	protein_coding
GLYMA_03G133400	GLYMA_03G133400	protein_coding
GLYMA_03G133500	GLYMA_03G133500	protein_coding
GLYMA_03G133600	GLYMA_03G133600	protein_coding
GLYMA_03G133700	GLYMA_03G133700	protein_coding
GLYMA_03G133800	GLYMA_03G133800	protein_coding
GLYMA_03G133900	GLYMA_03G133900	protein_coding
GLYMA_03G134000	GLYMA_03G134000	protein_coding
GLYMA_03G134100	GLYMA_03G134100	protein_coding
GLYMA_03G134200	GLYMA_03G134200	protein_coding
GLYMA_03G134300	GLYMA_03G134300	protein_coding
GLYMA_03G134400	GLYMA_03G134400	protein_coding
GLYMA_03G134500	GLYMA_03G134500	protein_coding
GLYMA_03G134600	GLYMA_03G134600	protein_coding
GLYMA_03G134700	GLYMA_03G134700	protein_coding
GLYMA_03G134800	GLYMA_03G134800	protein_coding
GLYMA_03G134900	GLYMA_03G134900	protein_coding
GLYMA_03G135000	GLYMA_03G135000	protein_coding
GLYMA_03G135100	GLYMA_03G135100	protein_coding
GLYMA_03G135200	GLYMA_03G135200	protein_coding
GLYMA_03G135300	GLYMA_03G135300	protein_coding
GLYMA_03G135400	GLYMA_03G135400	protein_coding
GLYMA_03G135500	GLYMA_03G135500	protein_coding
GLYMA_03G135600	GLYMA_03G135600	protein_coding
GLYMA_03G135700	GLYMA_03G135700	protein_coding
GLYMA_03G135800	GLYMA_03G135800	protein_coding
GLYMA_03G135900	GLYMA_03G135900	protein_coding
GLYMA_03G136000	GLYMA_03G136000	protein_coding
GLYMA_03G136100	GLYMA_03G136100	protein_coding
GLYMA_03G136200	GLYMA_03G136200	protein_coding
GLYMA_03G136300	GLYMA_03G136300	protein_coding
GLYMA_03G136400	GLYMA_03G136400	protein_coding
GLYMA_03G136500	GLYMA_03G136500	protein_coding
GLYMA_03G136600	GLYMA_03G136600	protein_coding
GLYMA_03G136700	GLYMA_03G136700	protein_coding
GLYMA_03G136800	GLYMA_03G136800	protein_coding
GLYMA_03G136900	GLYMA_03G136900	protein_coding
GLYMA_03G137000	GLYMA_03G137000	protein_coding
GLYMA_03G137100	GLYMA_03G137100	protein_coding
GLYMA_03G137200	GLYMA_03G137200	protein_coding
GLYMA_03G137300	GLYMA_03G137300	protein_coding
GLYMA_03G137400	GLYMA_03G137400	protein_coding
GLYMA_03G137500	GLYMA_03G137500	protein_coding
GLYMA_03G137600	GLYMA_03G137600	protein_coding
GLYMA_03G137700	GLYMA_03G137700	protein_coding
GLYMA_03G137800	GLYMA_03G137800	protein_coding
GLYMA_03G137900	GLYMA_03G137900	protein_coding
GLYMA_03G138000	GLYMA_03G138000	protein_coding
GLYMA_03G138100	GLYMA_03G138100	protein_coding
GLYMA_03G138200	GLYMA_03G138200	protein_coding
GLYMA_03G138300	GLYMA_03G138300	protein_coding
GLYMA_03G138400	GLYMA_03G138400	protein_coding
GLYMA_03G138500	GLYMA_03G138500	protein_coding
GLYMA_03G138600	GLYMA_03G138600	protein_coding
GLYMA_03G138700	GLYMA_03G138700	protein_coding
GLYMA_03G138800	GLYMA_03G138800	protein_coding
GLYMA_03G138900	GLYMA_03G138900	protein_coding
GLYMA_03G139000	GLYMA_03G139000	protein_coding
GLYMA_03G139100	GLYMA_03G139100	protein_coding
GLYMA_03G139200	GLYMA_03G139200	protein_coding
GLYMA_03G139300	GLYMA_03G139300	protein_coding
GLYMA_03G139400	GLYMA_03G139400	protein_coding
GLYMA_03G139500	GLYMA_03G139500	protein_coding
GLYMA_03G139600	GLYMA_03G139600	protein_coding
GLYMA_03G139700	GLYMA_03G139700	protein_coding
GLYMA_03G139800	GLYMA_03G139800	protein_coding
GLYMA_03G139900	GLYMA_03G139900	protein_coding
GLYMA_03G140000	GLYMA_03G140000	protein_coding
GLYMA_03G140100	GLYMA_03G140100	protein_coding
GLYMA_03G140200	GLYMA_03G140200	protein_coding
GLYMA_03G140300	GLYMA_03G140300	protein_coding
GLYMA_03G140400	GLYMA_03G140400	protein_coding
GLYMA_03G140500	GLYMA_03G140500	protein_coding
GLYMA_03G140600	GLYMA_03G140600	protein_coding
GLYMA_03G140700	GLYMA_03G140700	protein_coding
GLYMA_03G140800	GLYMA_03G140800	protein_coding
GLYMA_03G140900	GLYMA_03G140900	protein_coding
GLYMA_03G141000	GLYMA_03G141000	protein_coding
GLYMA_03G141100	GLYMA_03G141100	protein_coding
GLYMA_03G141200	GLYMA_03G141200	protein_coding
GLYMA_03G141300	GLYMA_03G141300	protein_coding
GLYMA_03G141400	GLYMA_03G141400	protein_coding
GLYMA_03G141500	GLYMA_03G141500	protein_coding
GLYMA_03G141600	GLYMA_03G141600	protein_coding
GLYMA_03G141700	GLYMA_03G141700	protein_coding
GLYMA_03G141800	GLYMA_03G141800	protein_coding
GLYMA_03G141900	GLYMA_03G141900	protein_coding
GLYMA_03G142000	GLYMA_03G142000	protein_coding
GLYMA_03G142100	GLYMA_03G142100	protein_coding
GLYMA_03G142200	GLYMA_03G142200	protein_coding
GLYMA_03G142300	GLYMA_03G142300	protein_coding
GLYMA_03G142400	GLYMA_03G142400	protein_coding
GLYMA_03G142500	GLYMA_03G142500	protein_coding
GLYMA_03G142600	GLYMA_03G142600	protein_coding
GLYMA_03G142700	GLYMA_03G142700	protein_coding
GLYMA_03G142800	GLYMA_03G142800	protein_coding
GLYMA_03G142900	GLYMA_03G142900	protein_coding
GLYMA_03G143000	GLYMA_03G143000	protein_coding
GLYMA_03G143100	GLYMA_03G143100	protein_coding
GLYMA_03G143200	GLYMA_03G143200	protein_coding
GLYMA_03G143300	GLYMA_03G143300	protein_coding
GLYMA_03G143400	GLYMA_03G143400	protein_coding
GLYMA_03G143500	GLYMA_03G143500	protein_coding
GLYMA_03G143600	GLYMA_03G143600	protein_coding
GLYMA_03G143700	GLYMA_03G143700	protein_coding
GLYMA_03G143800	GLYMA_03G143800	protein_coding
GLYMA_03G143900	GLYMA_03G143900	protein_coding
GLYMA_03G144000	GLYMA_03G144000	protein_coding
GLYMA_03G144100	GLYMA_03G144100	protein_coding
GLYMA_03G144200	GLYMA_03G144200	protein_coding
GLYMA_03G144300	GLYMA_03G144300	protein_coding
GLYMA_03G144400	GLYMA_03G144400	protein_coding
GLYMA_03G144500	GLYMA_03G144500	protein_coding
GLYMA_03G144600	GLYMA_03G144600	protein_coding
GLYMA_03G144700	GLYMA_03G144700	protein_coding
GLYMA_03G144800	GLYMA_03G144800	protein_coding
GLYMA_03G144900	GLYMA_03G144900	protein_coding
GLYMA_03G145000	GLYMA_03G145000	protein_coding
GLYMA_03G145100	GLYMA_03G145100	protein_coding
GLYMA_03G145200	GLYMA_03G145200	protein_coding
GLYMA_03G145300	GLYMA_03G145300	protein_coding
GLYMA_03G145400	GLYMA_03G145400	protein_coding
GLYMA_03G145500	GLYMA_03G145500	protein_coding
GLYMA_03G145600	GLYMA_03G145600	protein_coding
GLYMA_03G145700	GLYMA_03G145700	protein_coding
GLYMA_03G145800	GLYMA_03G145800	protein_coding
GLYMA_03G145900	GLYMA_03G145900	protein_coding
GLYMA_03G146000	GLYMA_03G146000	protein_coding
GLYMA_03G146100	GLYMA_03G146100	protein_coding
GLYMA_03G146200	GLYMA_03G146200	protein_coding
GLYMA_03G146300	GLYMA_03G146300	protein_coding
GLYMA_03G146400	GLYMA_03G146400	protein_coding
GLYMA_03G146500	GLYMA_03G146500	protein_coding
GLYMA_03G146600	GLYMA_03G146600	protein_coding
GLYMA_03G146700	GLYMA_03G146700	protein_coding
GLYMA_03G146800	GLYMA_03G146800	protein_coding
GLYMA_03G146900	GLYMA_03G146900	protein_coding
GLYMA_03G147000	GLYMA_03G147000	protein_coding
GLYMA_03G147100	GLYMA_03G147100	protein_coding
GLYMA_03G147200	GLYMA_03G147200	protein_coding
GLYMA_03G147300	GLYMA_03G147300	protein_coding
GLYMA_03G147400	GLYMA_03G147400	protein_coding
GLYMA_03G147500	GLYMA_03G147500	protein_coding
GLYMA_03G147600	GLYMA_03G147600	protein_coding
GLYMA_03G147700	GLYMA_03G147700	protein_coding
GLYMA_03G147800	GLYMA_03G147800	protein_coding
GLYMA_03G147900	GLYMA_03G147900	protein_coding
GLYMA_03G148000	GLYMA_03G148000	protein_coding
GLYMA_03G148100	GLYMA_03G148100	protein_coding
GLYMA_03G148200	GLYMA_03G148200	protein_coding
GLYMA_03G148300	GLYMA_03G148300	protein_coding
GLYMA_03G148400	GLYMA_03G148400	protein_coding
GLYMA_03G148500	GLYMA_03G148500	protein_coding
GLYMA_03G148600	GLYMA_03G148600	protein_coding
GLYMA_03G148700	GLYMA_03G148700	protein_coding
GLYMA_03G148800	GLYMA_03G148800	protein_coding
GLYMA_03G148900	GLYMA_03G148900	protein_coding
GLYMA_03G149000	GLYMA_03G149000	protein_coding
GLYMA_03G149100	GLYMA_03G149100	protein_coding
GLYMA_03G149200	GLYMA_03G149200	protein_coding
GLYMA_03G149300	GLYMA_03G149300	protein_coding
GLYMA_03G149400	GLYMA_03G149400	protein_coding
GLYMA_03G149500	GLYMA_03G149500	protein_coding
GLYMA_03G149600	GLYMA_03G149600	protein_coding
GLYMA_03G149700	GLYMA_03G149700	protein_coding
GLYMA_03G149800	GLYMA_03G149800	protein_coding
GLYMA_03G149900	GLYMA_03G149900	protein_coding
GLYMA_03G150000	GLYMA_03G150000	protein_coding
GLYMA_03G150100	GLYMA_03G150100	protein_coding
GLYMA_03G150200	GLYMA_03G150200	protein_coding
GLYMA_03G150300	GLYMA_03G150300	protein_coding
GLYMA_03G150400	GLYMA_03G150400	protein_coding
GLYMA_03G150500	GLYMA_03G150500	protein_coding
GLYMA_03G150600	GLYMA_03G150600	protein_coding
GLYMA_03G150700	GLYMA_03G150700	protein_coding
GLYMA_03G150800	GLYMA_03G150800	protein_coding
GLYMA_03G150900	GLYMA_03G150900	protein_coding
GLYMA_03G151000	GLYMA_03G151000	protein_coding
GLYMA_03G151100	GLYMA_03G151100	protein_coding
GLYMA_03G151200	GLYMA_03G151200	protein_coding
GLYMA_03G151300	GLYMA_03G151300	protein_coding
GLYMA_03G151400	GLYMA_03G151400	protein_coding
GLYMA_03G151500	GLYMA_03G151500	protein_coding
GLYMA_03G151600	GLYMA_03G151600	protein_coding
GLYMA_03G151700	GLYMA_03G151700	protein_coding
GLYMA_03G151800	GLYMA_03G151800	protein_coding
GLYMA_03G151900	GLYMA_03G151900	protein_coding
GLYMA_03G152000	GLYMA_03G152000	protein_coding
GLYMA_03G152100	GLYMA_03G152100	protein_coding
GLYMA_03G152200	GLYMA_03G152200	protein_coding
GLYMA_03G152300	GLYMA_03G152300	protein_coding
GLYMA_03G152400	GLYMA_03G152400	protein_coding
GLYMA_03G152500	GLYMA_03G152500	protein_coding
GLYMA_03G152600	GLYMA_03G152600	protein_coding
GLYMA_03G152700	GLYMA_03G152700	protein_coding
GLYMA_03G152800	GLYMA_03G152800	protein_coding
GLYMA_03G152900	GLYMA_03G152900	protein_coding
GLYMA_03G153000	GLYMA_03G153000	protein_coding
GLYMA_03G153100	GLYMA_03G153100	protein_coding
GLYMA_03G153200	GLYMA_03G153200	protein_coding
GLYMA_03G153300	GLYMA_03G153300	protein_coding
GLYMA_03G153400	GLYMA_03G153400	protein_coding
GLYMA_03G153500	GLYMA_03G153500	protein_coding
GLYMA_03G153600	GLYMA_03G153600	protein_coding
GLYMA_03G153700	GLYMA_03G153700	protein_coding
GLYMA_03G153800	GLYMA_03G153800	protein_coding
GLYMA_03G153900	GLYMA_03G153900	protein_coding
GLYMA_03G154000	GLYMA_03G154000	protein_coding
GLYMA_03G154100	GLYMA_03G154100	protein_coding
GLYMA_03G154200	GLYMA_03G154200	protein_coding
GLYMA_03G154300	GLYMA_03G154300	protein_coding
GLYMA_03G154400	GLYMA_03G154400	protein_coding
GLYMA_03G154500	GLYMA_03G154500	protein_coding
GLYMA_03G154600	GLYMA_03G154600	protein_coding
GLYMA_03G154700	GLYMA_03G154700	protein_coding
GLYMA_03G154800	GLYMA_03G154800	protein_coding
GLYMA_03G154900	GLYMA_03G154900	protein_coding
GLYMA_03G155000	GLYMA_03G155000	protein_coding
GLYMA_03G155100	GLYMA_03G155100	protein_coding
GLYMA_03G155200	GLYMA_03G155200	protein_coding
GLYMA_03G155300	GLYMA_03G155300	protein_coding
GLYMA_03G155400	GLYMA_03G155400	protein_coding
GLYMA_03G155500	GLYMA_03G155500	protein_coding
GLYMA_03G155600	GLYMA_03G155600	protein_coding
GLYMA_03G155700	GLYMA_03G155700	protein_coding
GLYMA_03G155800	GLYMA_03G155800	protein_coding
GLYMA_03G155900	GLYMA_03G155900	protein_coding
GLYMA_03G156000	GLYMA_03G156000	protein_coding
GLYMA_03G156100	GLYMA_03G156100	protein_coding
GLYMA_03G156200	GLYMA_03G156200	protein_coding
GLYMA_03G156300	GLYMA_03G156300	protein_coding
GLYMA_03G156400	GLYMA_03G156400	protein_coding
GLYMA_03G156500	GLYMA_03G156500	protein_coding
GLYMA_03G156600	GLYMA_03G156600	protein_coding
GLYMA_03G156700	GLYMA_03G156700	protein_coding
GLYMA_03G156800	GLYMA_03G156800	protein_coding
GLYMA_03G156900	GLYMA_03G156900	protein_coding
GLYMA_03G157000	GLYMA_03G157000	protein_coding
GLYMA_03G157100	GLYMA_03G157100	protein_coding
GLYMA_03G157200	GLYMA_03G157200	protein_coding
GLYMA_03G157300	GLYMA_03G157300	protein_coding
GLYMA_03G157400	GLYMA_03G157400	protein_coding
GLYMA_03G157500	GLYMA_03G157500	protein_coding
GLYMA_03G157600	GLYMA_03G157600	protein_coding
GLYMA_03G157700	GLYMA_03G157700	protein_coding
GLYMA_03G157800	GLYMA_03G157800	protein_coding
GLYMA_03G157900	GLYMA_03G157900	protein_coding
GLYMA_03G158000	GLYMA_03G158000	protein_coding
GLYMA_03G158100	GLYMA_03G158100	protein_coding
GLYMA_03G158200	GLYMA_03G158200	protein_coding
GLYMA_03G158300	GLYMA_03G158300	protein_coding
GLYMA_03G158400	GLYMA_03G158400	protein_coding
GLYMA_03G158500	GLYMA_03G158500	protein_coding
GLYMA_03G158600	GLYMA_03G158600	protein_coding
GLYMA_03G158700	GLYMA_03G158700	protein_coding
GLYMA_03G158800	GLYMA_03G158800	protein_coding
GLYMA_03G158900	GLYMA_03G158900	protein_coding
GLYMA_03G159000	GLYMA_03G159000	protein_coding
GLYMA_03G159100	GLYMA_03G159100	protein_coding
GLYMA_03G159200	GLYMA_03G159200	protein_coding
GLYMA_03G159300	GLYMA_03G159300	protein_coding
GLYMA_03G159400	GLYMA_03G159400	protein_coding
GLYMA_03G159500	GLYMA_03G159500	protein_coding
GLYMA_03G159600	GLYMA_03G159600	protein_coding
GLYMA_03G159700	GLYMA_03G159700	protein_coding
GLYMA_03G159800	GLYMA_03G159800	protein_coding
GLYMA_03G159900	GLYMA_03G159900	protein_coding
GLYMA_03G160000	GLYMA_03G160000	protein_coding
GLYMA_03G160100	GLYMA_03G160100	protein_coding
GLYMA_03G160200	GLYMA_03G160200	protein_coding
GLYMA_03G160300	GLYMA_03G160300	protein_coding
GLYMA_03G160400	GLYMA_03G160400	protein_coding
GLYMA_03G160500	GLYMA_03G160500	protein_coding
GLYMA_03G160600	GLYMA_03G160600	protein_coding
GLYMA_03G160700	GLYMA_03G160700	protein_coding
GLYMA_03G160800	GLYMA_03G160800	protein_coding
GLYMA_03G160900	GLYMA_03G160900	protein_coding
GLYMA_03G161000	GLYMA_03G161000	protein_coding
GLYMA_03G161100	GLYMA_03G161100	protein_coding
GLYMA_03G161200	GLYMA_03G161200	protein_coding
GLYMA_03G161300	GLYMA_03G161300	protein_coding
GLYMA_03G161400	GLYMA_03G161400	protein_coding
GLYMA_03G161500	GLYMA_03G161500	protein_coding
GLYMA_03G161600	GLYMA_03G161600	protein_coding
GLYMA_03G161700	GLYMA_03G161700	protein_coding
GLYMA_03G161800	GLYMA_03G161800	protein_coding
GLYMA_03G161900	GLYMA_03G161900	protein_coding
GLYMA_03G162000	GLYMA_03G162000	protein_coding
GLYMA_03G162100	GLYMA_03G162100	protein_coding
GLYMA_03G162200	GLYMA_03G162200	protein_coding
GLYMA_03G162300	GLYMA_03G162300	protein_coding
GLYMA_03G162400	GLYMA_03G162400	protein_coding
GLYMA_03G162500	GLYMA_03G162500	protein_coding
GLYMA_03G162600	GLYMA_03G162600	protein_coding
GLYMA_03G162700	GLYMA_03G162700	protein_coding
GLYMA_03G162800	GLYMA_03G162800	protein_coding
GLYMA_03G162900	GLYMA_03G162900	protein_coding
GLYMA_03G163000	GLYMA_03G163000	protein_coding
