Gene	Name	Type
LOC105372656	LOC105372656	NA
LOC107985386	LOC107985386	NA
CEBPB	CEBPB	NA
CEBPB-AS1	CEBPB-AS1	NA
LINC01273	LINC01273	NA
LINC01275	LINC01275	NA
LOC124904927	LOC124904927	NA
PEDS1	PEDS1	NA
UBE2V1	UBE2V1	NA
PEDS1-UBE2V1	PEDS1-UBE2V1	NA
LOC105372655	LOC105372655	NA
TRERNA1	TRERNA1	NA
LOC105372654	LOC105372654	NA
SNAI1	SNAI1	NA
RNU6-147P	RNU6-147P	NA
KRT18P4	KRT18P4	NA
LOC124904976	LOC124904976	NA
RNF114	RNF114	NA
LOC105372653	LOC105372653	NA
SPATA2	SPATA2	NA
MIR12122	MIR12122	NA
LOC100421569	LOC100421569	NA
RNU7-72P	RNU7-72P	NA
SLC9A8	SLC9A8	NA
RNU6-919P	RNU6-919P	NA
LOC105372652	LOC105372652	NA
SNRPFP1	SNRPFP1	NA
RN7SL197P	RN7SL197P	NA
B4GALT5	B4GALT5	NA
LOC105372651	LOC105372651	NA
LOC101927486	LOC101927486	NA
PTGIS	PTGIS	NA
KCNB1	KCNB1	NA
LOC105372649	LOC105372649	NA
SNORD12	SNORD12	NA
SNORD12B	SNORD12B	NA
SNORD12C	SNORD12C	NA
ZFAS1	ZFAS1	NA
ZNFX1	ZNFX1	NA
DDX27	DDX27	NA
ARPC3P1	ARPC3P1	NA
STAU1	STAU1	NA
CSE1L	CSE1L	NA
CSE1L-DT	CSE1L-DT	NA
SNAP23P1	SNAP23P1	NA
ARFGEF2	ARFGEF2	NA
LOC124908112	LOC124908112	NA
PREX1	PREX1	NA
LOC105372646	LOC105372646	NA
LOC105372647	LOC105372647	NA
RNU7-144P	RNU7-144P	NA
LOC107985439	LOC107985439	NA
LOC105372645	LOC105372645	NA
LOC105372643	LOC105372643	NA
LINC00494	LINC00494	NA
LOC105372641	LOC105372641	NA
LOC124908111	LOC124908111	NA
LOC124904923	LOC124904923	NA
LOC105372639	LOC105372639	NA
LOC107985437	LOC107985437	NA
LOC107985436	LOC107985436	NA
LINC01523	LINC01523	NA
LINC01522	LINC01522	NA
LOC105372637	LOC105372637	NA
RNU7-92P	RNU7-92P	NA
LOC124908110	LOC124908110	NA
RNA5SP486	RNA5SP486	NA
SRMP1	SRMP1	NA
LOC105372636	LOC105372636	NA
LOC124908109	LOC124908109	NA
RNU7-173P	RNU7-173P	NA
LOC107985401	LOC107985401	NA
LOC124904921	LOC124904921	NA
LOC124904920	LOC124904920	NA
LOC124904922	LOC124904922	NA
SULF2	SULF2	NA
LOC100419565	LOC100419565	NA
NCOA3	NCOA3	NA
RNU6-563P	RNU6-563P	NA
RNU6-497P	RNU6-497P	NA
RPL35AP	RPL35AP	NA
LINC01754	LINC01754	NA
LOC101927377	LOC101927377	NA
LOC100131496	LOC100131496	NA
ZMYND8	ZMYND8	NA
MIR3616	MIR3616	NA
RPS2P54	RPS2P54	NA
GAPDHP54	GAPDHP54	NA
LOC101927355	LOC101927355	NA
EYA2	EYA2	NA
RPL13P14	RPL13P14	NA
RN7SKP33	RN7SKP33	NA
SLC2A10	SLC2A10	NA
TP53RK	TP53RK	NA
SLC13A3	SLC13A3	NA
OCSTAMP	OCSTAMP	NA
ZNF334	ZNF334	NA
ZNF840P	ZNF840P	NA
MKRN7P	MKRN7P	NA
ZNF663P	ZNF663P	NA
LOC105372633	LOC105372633	NA
ELMO2	ELMO2	NA
LOC124904917	LOC124904917	NA
SLC35C2	SLC35C2	NA
LOC124904916	LOC124904916	NA
CDH22	CDH22	NA
CD40	CD40	NA
RPL13P2	RPL13P2	NA
NCOA5	NCOA5	NA
SLC12A5	SLC12A5	NA
SLC12A5-AS1	SLC12A5-AS1	NA
MMP9	MMP9	NA
FTLP1	FTLP1	NA
ZNF335	ZNF335	NA
PCIF1	PCIF1	NA
LOC107985388	LOC107985388	NA
PLTP	PLTP	NA
CTSA	CTSA	NA
NEURL2	NEURL2	NA
SPATA25	SPATA25	NA
ZSWIM1	ZSWIM1	NA
ZSWIM3	ZSWIM3	NA
ACOT8	ACOT8	NA
SNX21	SNX21	NA
TNNC2	TNNC2	NA
UBE2C	UBE2C	NA
DNTTIP1	DNTTIP1	NA
RNU6ATAC38P	RNU6ATAC38P	NA
WFDC3	WFDC3	NA
SPINT5P	SPINT5P	NA
HNRNPA1P3	HNRNPA1P3	NA
SPINT4	SPINT4	NA
MIR3617	MIR3617	NA
WFDC13	WFDC13	NA
WFDC10B	WFDC10B	NA
WFDC11	WFDC11	NA
RPS2P7	RPS2P7	NA
WFDC10A	WFDC10A	NA
WFDC9	WFDC9	NA
CCNB1IP1P2	CCNB1IP1P2	NA
WFDC8	WFDC8	NA
EPPIN	EPPIN	NA
HSPD1P21	HSPD1P21	NA
EPPIN-WFDC6	EPPIN-WFDC6	NA
WFDC6	WFDC6	NA
SPINT3	SPINT3	NA
RPL5P2	RPL5P2	NA
LOC107987282	LOC107987282	NA
WFDC2	WFDC2	NA
LOC105372631	LOC105372631	NA
MIR6812	MIR6812	NA
PIGT	PIGT	NA
LOC107985405	LOC107985405	NA
DBNDD2	DBNDD2	NA
LOC107985404	LOC107985404	NA
NDUFB4P10	NDUFB4P10	NA
TP53TG5	TP53TG5	NA
SYS1-DBNDD2	SYS1-DBNDD2	NA
SYS1	SYS1	NA
SDC4	SDC4	NA
TRV-CAC14-1	TRV-CAC14-1	NA
RBPJL	RBPJL	NA
MATN4	MATN4	NA
SLPI	SLPI	NA
LOC124904913	LOC124904913	NA
LOC105372630	LOC105372630	NA
SEMG2	SEMG2	NA
SEMG1	SEMG1	NA
LINC02597	LINC02597	NA
PI3	PI3	NA
LOC101929863	LOC101929863	NA
WFDC12	WFDC12	NA
WFDC5	WFDC5	NA
KCNS1	KCNS1	NA
STK4	STK4	NA
STK4-DT	STK4-DT	NA
LOC124904912	LOC124904912	NA
TOMM34	TOMM34	NA
PABPC1L	PABPC1L	NA
YWHAB	YWHAB	NA
PGBD4P2	PGBD4P2	NA
RIMS4	RIMS4	NA
KCNK15	KCNK15	NA
CCN5	CCN5	NA
KCNK15-AS1	KCNK15-AS1	NA
LINC01260	LINC01260	NA
ADA	ADA	NA
PKIG	PKIG	NA
SERINC3	SERINC3	NA
TTPAL	TTPAL	NA
RPL37AP1	RPL37AP1	NA
LINC01620	LINC01620	NA
LINC01430	LINC01430	NA
MIR3646	MIR3646	NA
HNF4A-AS1	HNF4A-AS1	NA
HNF4A	HNF4A	NA
R3HDML-AS1	R3HDML-AS1	NA
R3HDML	R3HDML	NA
FITM2	FITM2	NA
GDAP1L1	GDAP1L1	NA
OSER1-DT	OSER1-DT	NA
OSER1	OSER1	NA
JPH2	JPH2	NA
RN7SL443P	RN7SL443P	NA
TOX2	TOX2	NA
LINC01728	LINC01728	NA
LOC124904908	LOC124904908	NA
LOC105372625	LOC105372625	NA
RNU6-639P	RNU6-639P	NA
LOC101927200	LOC101927200	NA
GTSF1L	GTSF1L	NA
MYBL2	MYBL2	NA
RPL27AP	RPL27AP	NA
IFT52	IFT52	NA
SGK2	SGK2	NA
LOC107985380	LOC107985380	NA
L3MBTL1	L3MBTL1	NA
RNU6-1251P	RNU6-1251P	NA
SRSF6	SRSF6	NA
EIF4EBP2P1	EIF4EBP2P1	NA
RNU6-743P	RNU6-743P	NA
LOC124900461	LOC124900461	NA
PPIAP21	PPIAP21	NA
RN7SL666P	RN7SL666P	NA
RN7SKP100	RN7SKP100	NA
PTPRT-AS1	PTPRT-AS1	NA
LOC105372623	LOC105372623	NA
LOC124904981	LOC124904981	NA
LOC101927159	LOC101927159	NA
LOC105372624	LOC105372624	NA
PTPRT	PTPRT	NA
LOC105372622	LOC105372622	NA
LOC643172	LOC643172	NA
LOC101927182	LOC101927182	NA
LOC124900463	LOC124900463	NA
RNU6-1018P	RNU6-1018P	NA
RPL12P11	RPL12P11	NA
CHD6	CHD6	NA
LOC100419859	LOC100419859	NA
LOC124904985	LOC124904985	NA
EMILIN3	EMILIN3	NA
LPIN3	LPIN3	NA
ADI1P1	ADI1P1	NA
RN7SL615P	RN7SL615P	NA
RPL23AP81	RPL23AP81	NA
ZHX3	ZHX3	NA
MIR6871	MIR6871	NA
PLCG1	PLCG1	NA
PLCG1-AS1	PLCG1-AS1	NA
TOP1	TOP1	NA
RNU2-52P	RNU2-52P	NA
LOC105372621	LOC105372621	NA
LOC100128988	LOC100128988	NA
RNA5SP484	RNA5SP484	NA
SNORD154	SNORD154	NA
MAFB	MAFB	NA
LOC105372620	LOC105372620	NA
LOC107985435	LOC107985435	NA
LOC102724968	LOC102724968	NA
LOC105372618	LOC105372618	NA
LOC105372617	LOC105372617	NA
LOC105372616	LOC105372616	NA
LINC01370	LINC01370	NA
HSPE1P1	HSPE1P1	NA
LOC105372613	LOC105372613	NA
LOC105372614	LOC105372614	NA
LOC102724950	LOC102724950	NA
RN7SL680P	RN7SL680P	NA
ATG3P1	ATG3P1	NA
LINC01734	LINC01734	NA
LOC107985448	LOC107985448	NA
NPM1P19	NPM1P19	NA
DHX35	DHX35	NA
FAM83D	FAM83D	NA
RN7SL116P	RN7SL116P	NA
PPP1R16B	PPP1R16B	NA
RN7SKP173	RN7SKP173	NA
ACTR5	ACTR5	NA
SLC32A1	SLC32A1	NA
LOC391247	LOC391247	NA
ARHGAP40	ARHGAP40	NA
ADIG	ADIG	NA
RPS3P2	RPS3P2	NA
MIR548O2	MIR548O2	NA
RALGAPB	RALGAPB	NA
SNORA60	SNORA60	NA
SNORA71E	SNORA71E	NA
SNHG11	SNHG11	NA
LOC124904975	LOC124904975	NA
SNORA71D	SNORA71D	NA
LOC124904958	LOC124904958	NA
SNORA71C	SNORA71C	NA
SNORA71A	SNORA71A	NA
SNORA71B	SNORA71B	NA
LOC124904974	LOC124904974	NA
SNHG17	SNHG17	NA
LBP	LBP	NA
BPI	BPI	NA
LOC149684	LOC149684	NA
LOC124904900	LOC124904900	NA
KIAA1755	KIAA1755	NA
LOC124908108	LOC124908108	NA
TGM2	TGM2	NA
RN7SL237P	RN7SL237P	NA
LOC124904898	LOC124904898	NA
RPRD1B	RPRD1B	NA
TTI1	TTI1	NA
RN7SKP185	RN7SKP185	NA
VSTM2L	VSTM2L	NA
LOC124904896	LOC124904896	NA
CTNNBL1	CTNNBL1	NA
LOC105372609	LOC105372609	NA
LOC100287792	LOC100287792	NA
LINC00489	LINC00489	NA
GLRXP1	GLRXP1	NA
LINC01746	LINC01746	NA
PPIAP3	PPIAP3	NA
NNAT	NNAT	NA
BLCAP	BLCAP	NA
RPL7AP14	RPL7AP14	NA
SRC	SRC	NA
LOC105372606	LOC105372606	NA
MANBAL	MANBAL	NA
GHRH	GHRH	NA
RPN2	RPN2	NA
LOC100419562	LOC100419562	NA
MROH8	MROH8	NA
RPS27AP3	RPS27AP3	NA
RPS3AP3	RPS3AP3	NA
RBL1	RBL1	NA
SAMHD1	SAMHD1	NA
TLDC2	TLDC2	NA
RN7SL156P	RN7SL156P	NA
SOGA1	SOGA1	NA
DSN1	DSN1	NA
NDRG3	NDRG3	NA
HNRNPA3P2	HNRNPA3P2	NA
SLA2	SLA2	NA
RAB5IF	RAB5IF	NA
TGIF2-RAB5IF	TGIF2-RAB5IF	NA
TGIF2	TGIF2	NA
MYL9	MYL9	NA
DLGAP4-AS1	DLGAP4-AS1	NA
DLGAP4	DLGAP4	NA
AAR2	AAR2	NA
LOC105372602	LOC105372602	NA
LOC124904892	LOC124904892	NA
EPB41L1-AS1	EPB41L1-AS1	NA
LOC124904977	LOC124904977	NA
EPB41L1	EPB41L1	NA
HMGB3P2	HMGB3P2	NA
NORAD	NORAD	NA
CNBD2	CNBD2	NA
LOC124904982	LOC124904982	NA
SCAND1	SCAND1	NA
RNU6-937P	RNU6-937P	NA
RNU4-40P	RNU4-40P	NA
HIGD1AP16	HIGD1AP16	NA
COX7BP2	COX7BP2	NA
PHF20	PHF20	NA
LOC124904972	LOC124904972	NA
RPF2P1	RPF2P1	NA
LOC124904980	LOC124904980	NA
RBM39	RBM39	NA
ROMO1	ROMO1	NA
NFS1	NFS1	NA
RBM12	RBM12	NA
RNU6-759P	RNU6-759P	NA
RN7SKP271	RN7SKP271	NA
CPNE1	CPNE1	NA
SPAG4	SPAG4	NA
LOC124904891	LOC124904891	NA
RPL37P1	RPL37P1	NA
FER1L4	FER1L4	NA
RPL36P4	RPL36P4	NA
ERGIC3	ERGIC3	NA
C20orf173	C20orf173	NA
CEP250-AS1	CEP250-AS1	NA
CEP250	CEP250	NA
MIR1289-1	MIR1289-1	NA
GDF5	GDF5	NA
GDF5-AS1	GDF5-AS1	NA
UQCC1	UQCC1	NA
FAM83C	FAM83C	NA
FAM83C-AS1	FAM83C-AS1	NA
EIF6	EIF6	NA
MMP24OS	MMP24OS	NA
MMP24	MMP24	NA
MT1P3	MT1P3	NA
RNA5SP483	RNA5SP483	NA
PROCR	PROCR	NA
LOC124900460	LOC124900460	NA
EDEM2	EDEM2	NA
MMP24-AS1-EDEM2	MMP24-AS1-EDEM2	NA
RNU6-407P	RNU6-407P	NA
TRPC4AP	TRPC4AP	NA
MIR499B	MIR499B	NA
MIR499A	MIR499A	NA
MYH7B	MYH7B	NA
GSS	GSS	NA
ACSS2	ACSS2	NA
GGT7	GGT7	NA
HMGB3P1	HMGB3P1	NA
NCOA6	NCOA6	NA
TP53INP2	TP53INP2	NA
LOC105372599	LOC105372599	NA
PIGU	PIGU	NA
MAP1LC3A	MAP1LC3A	NA
DYNLRB1	DYNLRB1	NA
FDX1P1	FDX1P1	NA
MIR644A	MIR644A	NA
CDC42P1	CDC42P1	NA
ITCH	ITCH	NA
AHCY	AHCY	NA
LOC729557	LOC729557	NA
XPOTP1	XPOTP1	NA
ASIP	ASIP	NA
RPS2P1	RPS2P1	NA
EIF2S2	EIF2S2	NA
MIR4755	MIR4755	NA
RALY	RALY	NA
RALY-AS1	RALY-AS1	NA
PIGPP3	PIGPP3	NA
TPM3P2	TPM3P2	NA
CHMP4B	CHMP4B	NA
ZNF341-AS1	ZNF341-AS1	NA
RPL31P2	RPL31P2	NA
ZNF341	ZNF341	NA
PXMP4	PXMP4	NA
E2F1	E2F1	NA
ACTL10	ACTL10	NA
C20orf144	C20orf144	NA
NECAB3	NECAB3	NA
CBFA2T2	CBFA2T2	NA
SNTA1	SNTA1	NA
CDK5RAP1	CDK5RAP1	NA
BPIFB9P	BPIFB9P	NA
BPIFB5P	BPIFB5P	NA
LOC105372594	LOC105372594	NA
LOC124904888	LOC124904888	NA
BPIFB1	BPIFB1	NA
RPL12P3	RPL12P3	NA
LOC105372593	LOC105372593	NA
BPIFA1	BPIFA1	NA
BPIFA3	BPIFA3	NA
BPIFA4P	BPIFA4P	NA
SOCS2P1	SOCS2P1	NA
BPIFA2	BPIFA2	NA
LOC105372714	LOC105372714	NA
BPIFB4	BPIFB4	NA
BPIFB3	BPIFB3	NA
PUDPP3	PUDPP3	NA
BPIFB6	BPIFB6	NA
BPIFB2	BPIFB2	NA
SUN5	SUN5	NA
EFCAB8	EFCAB8	NA
LOC119746555	LOC119746555	NA
MAPRE1	MAPRE1	NA
DNMT3B	DNMT3B	NA
COMMD7	COMMD7	NA
BAK1P1	BAK1P1	NA
C20orf203	C20orf203	NA
NOL4L-DT	NOL4L-DT	NA
LOC105372592	LOC105372592	NA
LOC101929698	LOC101929698	NA
NOL4L	NOL4L	NA
ASXL1	ASXL1	NA
KIF3B	KIF3B	NA
MIR1825	MIR1825	NA
LOC124904884	LOC124904884	NA
POFUT1	POFUT1	NA
PLAGL2	PLAGL2	NA
TSPY26P	TSPY26P	NA
RSL24D1P6	RSL24D1P6	NA
TM9SF4	TM9SF4	NA
HCK	HCK	NA
RNA5SP482	RNA5SP482	NA
CCM2L	CCM2L	NA
RNA5SP481	RNA5SP481	NA
XKR7	XKR7	NA
PDRG1	PDRG1	NA
RNU1-94P	RNU1-94P	NA
TTLL9	TTLL9	NA
DUSP15	DUSP15	NA
FOXS1	FOXS1	NA
MYLK2	MYLK2	NA
TPX2	TPX2	NA
ABALON	ABALON	NA
BCL2L1-AS1	BCL2L1-AS1	NA
BCL2L1	BCL2L1	NA
COX4I2	COX4I2	NA
MIR3193	MIR3193	NA
ID1	ID1	NA
LOC105372588	LOC105372588	NA
RNU6-384P	RNU6-384P	NA
HM13-AS1	HM13-AS1	NA
MCTS2	MCTS2	NA
HM13	HM13	NA
CD24P3	CD24P3	NA
TRS-AGA7-1	TRS-AGA7-1	NA
LINC00028	LINC00028	NA
REM1	REM1	NA
DEFB124	DEFB124	NA
DEFB123	DEFB123	NA
DEFB122	DEFB122	NA
DEFB121	DEFB121	NA
DEFB119	DEFB119	NA
LOC124900462	LOC124900462	NA
DEFB118	DEFB118	NA
DEFB117	DEFB117	NA
RNA5SP480	RNA5SP480	NA
HAUS6P2	HAUS6P2	NA
RPL31P3	RPL31P3	NA
DEFB116	DEFB116	NA
LOC149935	LOC149935	NA
DKKL1P1	DKKL1P1	NA
DEFB115	DEFB115	NA
FRG1DP	FRG1DP	NA
LOC124908121	LOC124908121	NA
DUX4L37	DUX4L37	NA
RNA5SP532	RNA5SP532	NA
DUX4L36	DUX4L36	NA
CDC27P3	CDC27P3	NA
LOC107987278	LOC107987278	NA
LOC110467522	LOC110467522	NA
CFTRP2	CFTRP2	NA
FAM242B	FAM242B	NA
FRG1EP	FRG1EP	NA
LOC105379477	LOC105379477	NA
DUX4L35	DUX4L35	NA
AGGF1P10	AGGF1P10	NA
RARRES2P11	RARRES2P11	NA
FRG2EP	FRG2EP	NA
LOC105379476	LOC105379476	NA
DUX4L33	DUX4L33	NA
PCMTD1P7	PCMTD1P7	NA
DUX4L32	DUX4L32	NA
LOC107987277	LOC107987277	NA
LOC110467538	LOC110467538	NA
LOC110467521	LOC110467521	NA
CFTRP3	CFTRP3	NA
LINC01597	LINC01597	NA
LOC107985433	LOC107985433	NA
LOC105372586	LOC105372586	NA
FAM242A	FAM242A	NA
MLLT10P1	MLLT10P1	NA
FRG1BP	FRG1BP	NA
LOC124908120	LOC124908120	NA
LOC124908119	LOC124908119	NA
LOC124908106	LOC124908106	NA
LOC124908118	LOC124908118	NA
LOC124908117	LOC124908117	NA
LOC124908124	LOC124908124	NA
LOC124908116	LOC124908116	NA
LOC124908105	LOC124908105	NA
MTCO3P32	MTCO3P32	NA
MTCO1P32	MTCO1P32	NA
SOWAHCP3	SOWAHCP3	NA
LOC124904986	LOC124904986	NA
ANKRD20A21P	ANKRD20A21P	NA
LOC124908115	LOC124908115	NA
LOC124908114	LOC124908114	NA
LOC124908113	LOC124908113	NA
LOC105379482	LOC105379482	NA
LOC107987280	LOC107987280	NA
LOC102723636	LOC102723636	NA
LOC121676924	LOC121676924	NA
LOC105379481	LOC105379481	NA
LOC110467526	LOC110467526	NA
CDC27P4	CDC27P4	NA
LOC110467535	LOC110467535	NA
LOC102723618	LOC102723618	NA
LOC110467523	LOC110467523	NA
CDC27P5	CDC27P5	NA
DUX4L39	DUX4L39	NA
PCMTD1P8	PCMTD1P8	NA
DUX4L38	DUX4L38	NA
RNA5SP528	RNA5SP528	NA
LOC124904970	LOC124904970	NA
FRG1CP	FRG1CP	NA
MIR663A	MIR663A	NA
MIR663AHG	MIR663AHG	NA
NCOR1P1	NCOR1P1	NA
BSNDP3	BSNDP3	NA
FAM182A	FAM182A	NA
LOC100134868	LOC100134868	NA
LINC01733	LINC01733	NA
CFTRP1	CFTRP1	NA
BSNDP2	BSNDP2	NA
LOC101926935	LOC101926935	NA
FAM182B	FAM182B	NA
LOC105372582	LOC105372582	NA
VN1R108P	VN1R108P	NA
ZNF337	ZNF337	NA
MED28P7	MED28P7	NA
RN7SL594P	RN7SL594P	NA
ZNF337-AS1	ZNF337-AS1	NA
NANP	NANP	NA
RNU6ATAC17P	RNU6ATAC17P	NA
NINL	NINL	NA
GINS1	GINS1	NA
LOC105372581	LOC105372581	NA
PPIAP2	PPIAP2	NA
ABHD12	ABHD12	NA
PYGB	PYGB	NA
LOC105372579	LOC105372579	NA
ENTPD6	ENTPD6	NA
LOC101926889	LOC101926889	NA
LOC100128078	LOC100128078	NA
LOC284798	LOC284798	NA
LOC391239	LOC391239	NA
VSX1	VSX1	NA
ACSS1	ACSS1	NA
RNU6-1257P	RNU6-1257P	NA
APMAP	APMAP	NA
CST7	CST7	NA
LINC02967	LINC02967	NA
LOC107985402	LOC107985402	NA
SYNDIG1	SYNDIG1	NA
GAPDHP53	GAPDHP53	NA
LOC105372577	LOC105372577	NA
RNU1-23P	RNU1-23P	NA
LINC01721	LINC01721	NA
LOC105372576	LOC105372576	NA
POM121L3P	POM121L3P	NA
GGTLC1	GGTLC1	NA
CSTP1	CSTP1	NA
CST5	CST5	NA
CST2	CST2	NA
LOC105372575	LOC105372575	NA
LOC107985432	LOC107985432	NA
CSTP2	CSTP2	NA
CST1	CST1	NA
LOC105372574	LOC105372574	NA
CST2P1	CST2P1	NA
CST4	CST4	NA
LOC107985383	LOC107985383	NA
CST3	CST3	NA
CST9	CST9	NA
CST9LP2	CST9LP2	NA
CST9L	CST9L	NA
CST9LP1	CST9LP1	NA
CST13P	CST13P	NA
CST8	CST8	NA
CST12P	CST12P	NA
CST11	CST11	NA
CSTL1	CSTL1	NA
RNA5SP479	RNA5SP479	NA
NAPB	NAPB	NA
GZF1	GZF1	NA
LINC01431	LINC01431	NA
NXT1	NXT1	NA
LOC105372571	LOC105372571	NA
NXT1-AS1	NXT1-AS1	NA
RNA5SP478	RNA5SP478	NA
LOC100505664	LOC100505664	NA
LINC00656	LINC00656	NA
CD93	CD93	NA
THBD	THBD	NA
SSTR4	SSTR4	NA
LOC124908100	LOC124908100	NA
LOC101929707	LOC101929707	NA
LOC100419956	LOC100419956	NA
LOC107985449	LOC107985449	NA
CYB5AP4	CYB5AP4	NA
LOC105372568	LOC105372568	NA
LOC105372567	LOC105372567	NA
LOC124904962	LOC124904962	NA
KRT18P3	KRT18P3	NA
LINC01747	LINC01747	NA
LNCNEF	LNCNEF	NA
FOXA2	FOXA2	NA
LINC00261	LINC00261	NA
LOC105372564	LOC105372564	NA
LOC105372563	LOC105372563	NA
LOC105372562	LOC105372562	NA
LOC284788	LOC284788	NA
LINC01427	LINC01427	NA
LOC105372561	LOC105372561	NA
LOC105372560	LOC105372560	NA
LINC01432	LINC01432	NA
RPL41P1	RPL41P1	NA
SLC25A6P1	SLC25A6P1	NA
PAX1	PAX1	NA
LINC01726	LINC01726	NA
LINC01727	LINC01727	NA
LOC124904961	LOC124904961	NA
NKX2-2	NKX2-2	NA
GSTM3P1	GSTM3P1	NA
LOC112268271	LOC112268271	NA
LOC100421362	LOC100421362	NA
RN7SKP140	RN7SKP140	NA
LOC105372558	LOC105372558	NA
NKX2-4	NKX2-4	NA
XRN2	XRN2	NA
ZNF877P	ZNF877P	NA
KIZ-AS1	KIZ-AS1	NA
RPS15AP1	RPS15AP1	NA
RNA5SP477	RNA5SP477	NA
KIZ	KIZ	NA
RPL24P2	RPL24P2	NA
LINC00237	LINC00237	NA
MRPS11P1	MRPS11P1	NA
RN7SL607P	RN7SL607P	NA
LOC105372555	LOC105372555	NA
LLPHP1	LLPHP1	NA
EIF4E2P1	EIF4E2P1	NA
RALGAPA2	RALGAPA2	NA
INSM1	INSM1	NA
RN7SL690P	RN7SL690P	NA
CFAP61-AS1	CFAP61-AS1	NA
RPL17P1	RPL17P1	NA
LOC105372554	LOC105372554	NA
CFAP61	CFAP61	NA
CRNKL1	CRNKL1	NA
NAA20	NAA20	NA
RPL12P12	RPL12P12	NA
LOC100421663	LOC100421663	NA
RIN2	RIN2	NA
LOC124908104	LOC124908104	NA
SLC24A3-AS1	SLC24A3-AS1	NA
LOC124904879	LOC124904879	NA
SLC24A3	SLC24A3	NA
LOC101929547	LOC101929547	NA
LOC107985442	LOC107985442	NA
LOC102724734	LOC102724734	NA
SCP2D1	SCP2D1	NA
SCP2D1-AS1	SCP2D1-AS1	NA
LCDR	LCDR	NA
LINC00652	LINC00652	NA
EEF1A1P34	EEF1A1P34	NA
DTD1-AS1	DTD1-AS1	NA
DUXAP7	DUXAP7	NA
RNU6ATAC34P	RNU6ATAC34P	NA
LOC124904973	LOC124904973	NA
RN7SL638P	RN7SL638P	NA
DTD1	DTD1	NA
LOC124904878	LOC124904878	NA
SMIM26	SMIM26	NA
SEC23B	SEC23B	NA
RPS19P1	RPS19P1	NA
RBBP9	RBBP9	NA
RPL21P3	RPL21P3	NA
MIR3192	MIR3192	NA
POLR3F	POLR3F	NA
RNA5SP476	RNA5SP476	NA
GCNT1P1	GCNT1P1	NA
DZANK1	DZANK1	NA
LINC00851	LINC00851	NA
LOC107985418	LOC107985418	NA
LOC124904978	LOC124904978	NA
RNY4P11	RNY4P11	NA
ZNF133-AS1	ZNF133-AS1	NA
RN7SKP74	RN7SKP74	NA
ZNF133	ZNF133	NA
LOC105372551	LOC105372551	NA
LOC124904876	LOC124904876	NA
RNU2-56P	RNU2-56P	NA
RN7SL14P	RN7SL14P	NA
GGCTP2	GGCTP2	NA
PET117	PET117	NA
KAT14	KAT14	NA
RNU7-137P	RNU7-137P	NA
RPL15P1	RPL15P1	NA
OVOL2	OVOL2	NA
PTMAP3	PTMAP3	NA
MGME1	MGME1	NA
SNORD17	SNORD17	NA
SNX5	SNX5	NA
RNU6-192P	RNU6-192P	NA
LOC105372548	LOC105372548	NA
LOC107985440	LOC107985440	NA
LOC105372547	LOC105372547	NA
BANF2	BANF2	NA
RRBP1	RRBP1	NA
LOC100286962	LOC100286962	NA
RN7SKP69	RN7SKP69	NA
DSTN	DSTN	NA
RPS27AP2	RPS27AP2	NA
BFSP1	BFSP1	NA
DYNLT3P1	DYNLT3P1	NA
LOC105372546	LOC105372546	NA
PCSK2	PCSK2	NA
LOC105372545	LOC105372545	NA
RNU1-131P	RNU1-131P	NA
RNU6-27P	RNU6-27P	NA
LOC105372544	LOC105372544	NA
LOC124904984	LOC124904984	NA
OTOR	OTOR	NA
SNRPB2	SNRPB2	NA
RPL7AP13	RPL7AP13	NA
LOC105372542	LOC105372542	NA
LOC105372541	LOC105372541	NA
RPLP0P1	RPLP0P1	NA
KIF16B	KIF16B	NA
PPIAP17	PPIAP17	NA
LOC613266	LOC613266	NA
ENSAP1	ENSAP1	NA
RNA5SP475	RNA5SP475	NA
RNU6-115P	RNU6-115P	NA
RNU6-1159P	RNU6-1159P	NA
MACROD2-AS1	MACROD2-AS1	NA
RPS10P2	RPS10P2	NA
MACROD2-IT1	MACROD2-IT1	NA
RNF11P2	RNF11P2	NA
RNU6-228P	RNU6-228P	NA
FLRT3	FLRT3	NA
RN7SL864P	RN7SL864P	NA
AIMP1P1	AIMP1P1	NA
RPS3P1	RPS3P1	NA
MACROD2	MACROD2	NA
TRE-CTC10-1	TRE-CTC10-1	NA
RNU6-278P	RNU6-278P	NA
SEL1L2	SEL1L2	NA
NDUFAF5	NDUFAF5	NA
ESF1	ESF1	NA
MRPS36P6	MRPS36P6	NA
GAPDHP2	GAPDHP2	NA
TASP1	TASP1	NA
LOC124904872	LOC124904872	NA
ISM1-AS1	ISM1-AS1	NA
ISM1	ISM1	NA
LOC100420611	LOC100420611	NA
SPTLC3	SPTLC3	NA
LINC01723	LINC01723	NA
LOC105372535	LOC105372535	NA
LOC102606466	LOC102606466	NA
LINC01722	LINC01722	NA
LOC105372532	LOC105372532	NA
LOC107985407	LOC107985407	NA
PA2G4P2	PA2G4P2	NA
LOC124904870	LOC124904870	NA
LOC107985406	LOC107985406	NA
BTBD3	BTBD3	NA
LOC100192388	LOC100192388	NA
RN7SKP111	RN7SKP111	NA
LINC00687	LINC00687	NA
LOC105372530	LOC105372530	NA
LOC107985384	LOC107985384	NA
PGAM3P	PGAM3P	NA
