Gene	Name	Type
"YEL033W"	 "MTC7"	"protein_coding"
"YEL034W"	 "HYP2"	"protein_coding"
"YEL035C"	 "UTR5"	"protein_coding"
"YEL036C"	 "ANP1"	"protein_coding"
"YEL037C"	 "RAD23"	"protein_coding"
"YEL038W"	 "UTR4"	"protein_coding"
"YEL039C"	 "CYC7"	"protein_coding"
"YEL040W"	 "UTR2"	"protein_coding"
"YEL041W"	 "YEF1"	"protein_coding"
"YEL042W"	 "GDA1"	"protein_coding"
"YEL044W"	 "IES6"	"protein_coding"
"YEL046C"	 "GLY1"	"protein_coding"
"YEL047C"	 "FRD1"	"protein_coding"
"YEL048C"	 "TCA17"	"protein_coding"
"YEL049W"	 "PAU2"	"protein_coding"
"YEL050C"	 "RML2"	"protein_coding"
"YEL051W"	 "VMA8"	"protein_coding"
"YEL052W"	 "AFG1"	"protein_coding"
"YEL053C"	 "MAK10"	"protein_coding"
"YEL054C"	 "RPL12A"	"protein_coding"
"YEL055C"	 "POL5"	"protein_coding"
"YEL056W"	 "HAT2"	"protein_coding"
"YEL058W"	 "PCM1"	"protein_coding"
"YEL059C-A"	 "SOM1"	"protein_coding"
"YEL059W"	 "HHY1"	"protein_coding"
"YEL060C"	 "PRB1"	"protein_coding"
"YEL061C"	 "CIN8"	"protein_coding"
"YEL062W"	 "NPR2"	"protein_coding"
"YEL063C"	 "CAN1"	"protein_coding"
"YEL064C"	 "AVT2"	"protein_coding"
"YEL065W"	 "SIT1"	"protein_coding"
"YEL066W"	 "HPA3"	"protein_coding"
"YEL069C"	 "HXT13"	"protein_coding"
"YEL070W"	 "DSF1"	"protein_coding"
"YEL071W"	 "DLD3"	"protein_coding"
"YEL072W"	 "RMD6"	"protein_coding"
"YER001W"	 "MNN1"	"protein_coding"
"YER002W"	 "NOP16"	"protein_coding"
"YER003C"	 "PMI40"	"protein_coding"
"YER004W"	 "FMP52"	"protein_coding"
"YER005W"	 "YND1"	"protein_coding"
"YER006W"	 "NUG1"	"protein_coding"
"YER007C-A"	 "TMA20"	"protein_coding"
"YER007W"	 "PAC2"	"protein_coding"
"YER008C"	 "SEC3"	"protein_coding"
"YER009W"	 "NTF2"	"protein_coding"
"YER011W"	 "TIR1"	"protein_coding"
"YER012W"	 "PRE1"	"protein_coding"
"YER013W"	 "PRP22"	"protein_coding"
"YER014C-A"	 "BUD25"	"protein_coding"
"YER014W"	 "HEM14"	"protein_coding"
"YER015W"	 "FAA2"	"protein_coding"
"YER016W"	 "BIM1"	"protein_coding"
"YER017C"	 "AFG3"	"protein_coding"
"YER018C"	 "SPC25"	"protein_coding"
"YER019C-A"	 "SBH2"	"protein_coding"
"YER019W"	 "ISC1"	"protein_coding"
"YER020W"	 "GPA2"	"protein_coding"
"YER021W"	 "RPN3"	"protein_coding"
"YER022W"	 "SRB4"	"protein_coding"
"YER023W"	 "PRO3"	"protein_coding"
"YER024W"	 "YAT2"	"protein_coding"
"YER025W"	 "GCD11"	"protein_coding"
"YER026C"	 "CHO1"	"protein_coding"
"YER027C"	 "GAL83"	"protein_coding"
"YER028C"	 "MIG3"	"protein_coding"
"YER029C"	 "SMB1"	"protein_coding"
"YER030W"	 "CHZ1"	"protein_coding"
"YER031C"	 "YPT31"	"protein_coding"
"YER032W"	 "FIR1"	"protein_coding"
"YER033C"	 "ZRG8"	"protein_coding"
"YER035W"	 "EDC2"	"protein_coding"
"YER036C"	 "ARB1"	"protein_coding"
"YER037W"	 "PHM8"	"protein_coding"
"YER038C"	 "KRE29"	"protein_coding"
"YER039C"	 "HVG1"	"protein_coding"
"YER040W"	 "GLN3"	"protein_coding"
"YER041W"	 "YEN1"	"protein_coding"
"YER042W"	 "MXR1"	"protein_coding"
"YER043C"	 "SAH1"	"protein_coding"
"YER044C"	 "ERG28"	"protein_coding"
"YER044C-A"	 "MEI4"	"protein_coding"
"YER045C"	 "ACA1"	"protein_coding"
"YER046W"	 "SPO73"	"protein_coding"
"YER047C"	 "SAP1"	"protein_coding"
"YER048C"	 "CAJ1"	"protein_coding"
"YER048W-A"	 "ISD11"	"protein_coding"
"YER049W"	 "TPA1"	"protein_coding"
"YER050C"	 "RSM18"	"protein_coding"
"YER051W"	 "JHD1"	"protein_coding"
"YER052C"	 "HOM3"	"protein_coding"
"YER053C"	 "PIC2"	"protein_coding"
"YER054C"	 "GIP2"	"protein_coding"
"YER055C"	 "HIS1"	"protein_coding"
"YER056C"	 "FCY2"	"protein_coding"
"YER056C-A"	 "RPL34A"	"protein_coding"
"YER057C"	 "HMF1"	"protein_coding"
"YER058W"	 "PET117"	"protein_coding"
"YER059W"	 "PCL6"	"protein_coding"
"YER060W"	 "FCY21"	"protein_coding"
"YER060W-A"	 "FCY22"	"protein_coding"
"YER061C"	 "CEM1"	"protein_coding"
"YER062C"	 "GPP2"	"protein_coding"
"YER063W"	 "THO1"	"protein_coding"
"YER064C"	 "VHR2"	"protein_coding"
"YER065C"	 "ICL1"	"protein_coding"
"YER066W"	 "RRT13"	"protein_coding"
"YER067W"	 "RGI1"	"protein_coding"
"YER068W"	 "MOT2"	"protein_coding"
"YER069W"	 "ARG5,6"	"protein_coding"
"YER070W"	 "RNR1"	"protein_coding"
"YER071C"	 "TDA2"	"protein_coding"
"YER072W"	 "VTC1"	"protein_coding"
"YER073W"	 "ALD5"	"protein_coding"
"YER074W"	 "RPS24A"	"protein_coding"
"YER074W-A"	 "YOS1"	"protein_coding"
"YER075C"	 "PTP3"	"protein_coding"
"YER078C"	 "ICP55"	"protein_coding"
"YER080W"	 "AIM9"	"protein_coding"
"YER081W"	 "SER3"	"protein_coding"
"YER082C"	 "UTP7"	"protein_coding"
"YER083C"	 "GET2"	"protein_coding"
"YER086W"	 "ILV1"	"protein_coding"
"YER087C-B"	 "SBH1"	"protein_coding"
"YER087W"	 "AIM10"	"protein_coding"
"YER088C"	 "DOT6"	"protein_coding"
"YER089C"	 "PTC2"	"protein_coding"
"YER090W"	 "TRP2"	"protein_coding"
"YER091C"	 "MET6"	"protein_coding"
"YER092W"	 "IES5"	"protein_coding"
"YER093C"	 "TSC11"	"protein_coding"
"YER093C-A"	 "AIM11"	"protein_coding"
"YER094C"	 "PUP3"	"protein_coding"
"YER095W"	 "RAD51"	"protein_coding"
"YER096W"	 "SHC1"	"protein_coding"
"YER098W"	 "UBP9"	"protein_coding"
"YER099C"	 "PRS2"	"protein_coding"
"YER100W"	 "UBC6"	"protein_coding"
"YER101C"	 "AST2"	"protein_coding"
"YER102W"	 "RPS8B"	"protein_coding"
"YER103W"	 "SSA4"	"protein_coding"
"YER104W"	 "RTT105"	"protein_coding"
"YER105C"	 "NUP157"	"protein_coding"
"YER106W"	 "MAM1"	"protein_coding"
"YER107C"	 "GLE2"	"protein_coding"
"YER109C"	 "FLO8"	"protein_coding"
"YER110C"	 "KAP123"	"protein_coding"
"YER111C"	 "SWI4"	"protein_coding"
"YER112W"	 "LSM4"	"protein_coding"
"YER113C"	 "TMN3"	"protein_coding"
"YER114C"	 "BOI2"	"protein_coding"
"YER115C"	 "SPR6"	"protein_coding"
"YER116C"	 "SLX8"	"protein_coding"
"YER117W"	 "RPL23B"	"protein_coding"
"YER118C"	 "SHO1"	"protein_coding"
"YER119C"	 "AVT6"	"protein_coding"
"YER120W"	 "SCS2"	"protein_coding"
"YER122C"	 "GLO3"	"protein_coding"
"YER123W"	 "YCK3"	"protein_coding"
"YER124C"	 "DSE1"	"protein_coding"
"YER125W"	 "RSP5"	"protein_coding"
"YER126C"	 "NSA2"	"protein_coding"
"YER127W"	 "LCP5"	"protein_coding"
"YER128W"	 "VFA1"	"protein_coding"
"YER129W"	 "SAK1"	"protein_coding"
"YER130C"	 "COM2"	"protein_coding"
"YER131W"	 "RPS26B"	"protein_coding"
"YER132C"	 "PMD1"	"protein_coding"
"YER133W"	 "GLC7"	"protein_coding"
"YER136W"	 "GDI1"	"protein_coding"
"YER139C"	 "RTR1"	"protein_coding"
"YER140W"	 "EMP65"	"protein_coding"
"YER141W"	 "COX15"	"protein_coding"
"YER142C"	 "MAG1"	"protein_coding"
"YER143W"	 "DDI1"	"protein_coding"
"YER144C"	 "UBP5"	"protein_coding"
"YER145C"	 "FTR1"	"protein_coding"
"YER146W"	 "LSM5"	"protein_coding"
"YER147C"	 "SCC4"	"protein_coding"
"YER148W"	 "SPT15"	"protein_coding"
"YER149C"	 "PEA2"	"protein_coding"
"YER150W"	 "SPI1"	"protein_coding"
"YER151C"	 "UBP3"	"protein_coding"
"YER153C"	 "PET122"	"protein_coding"
"YER154W"	 "OXA1"	"protein_coding"
"YER155C"	 "BEM2"	"protein_coding"
"YER157W"	 "COG3"	"protein_coding"
"YER159C"	 "BUR6"	"protein_coding"
"YER161C"	 "SPT2"	"protein_coding"
"YER162C"	 "RAD4"	"protein_coding"
"YER163C"	 "GCG1"	"protein_coding"
"YER164W"	 "CHD1"	"protein_coding"
"YER165W"	 "PAB1"	"protein_coding"
"YER166W"	 "DNF1"	"protein_coding"
"YER167W"	 "BCK2"	"protein_coding"
"YER168C"	 "CCA1"	"protein_coding"
"YER169W"	 "RPH1"	"protein_coding"
"YER170W"	 "ADK2"	"protein_coding"
"YER171W"	 "RAD3"	"protein_coding"
"YER172C"	 "BRR2"	"protein_coding"
"YER173W"	 "RAD24"	"protein_coding"
"YER174C"	 "GRX4"	"protein_coding"
"YER175C"	 "TMT1"	"protein_coding"
"YER176W"	 "ECM32"	"protein_coding"
"YER177W"	 "BMH1"	"protein_coding"
"YER178W"	 "PDA1"	"protein_coding"
"YER179W"	 "DMC1"	"protein_coding"
"YER180C"	 "ISC10"	"protein_coding"
"YER180C-A"	 "SLO1"	"protein_coding"
"YER182W"	 "FMP10"	"protein_coding"
"YER183C"	 "FAU1"	"protein_coding"
"YER184C"	 "TOG1"	"protein_coding"
"YER185W"	 "PUG1"	"protein_coding"
"YER190W"	 "YRF1-2"	"protein_coding"
"YFL001W"	 "DEG1"	"protein_coding"
"YFL002C"	 "SPB4"	"protein_coding"
"YFL003C"	 "MSH4"	"protein_coding"
"YFL004W"	 "VTC2"	"protein_coding"
"YFL005W"	 "SEC4"	"protein_coding"
"YFL007W"	 "BLM10"	"protein_coding"
"YFL008W"	 "SMC1"	"protein_coding"
"YFL009W"	 "CDC4"	"protein_coding"
"YFL010C"	 "WWM1"	"protein_coding"
"YFL010W-A"	 "AUA1"	"protein_coding"
"YFL011W"	 "HXT10"	"protein_coding"
"YFL013C"	 "IES1"	"protein_coding"
"YFL014W"	 "HSP12"	"protein_coding"
"YFL016C"	 "MDJ1"	"protein_coding"
"YFL017C"	 "GNA1"	"protein_coding"
"YFL017W-A"	 "SMX2"	"protein_coding"
"YFL018C"	 "LPD1"	"protein_coding"
"YFL020C"	 "PAU5"	"protein_coding"
"YFL021W"	 "GAT1"	"protein_coding"
"YFL022C"	 "FRS2"	"protein_coding"
"YFL023W"	 "BUD27"	"protein_coding"
"YFL024C"	 "EPL1"	"protein_coding"
"YFL025C"	 "BST1"	"protein_coding"
"YFL026W"	 "STE2"	"protein_coding"
"YFL027C"	 "GYP8"	"protein_coding"
"YFL028C"	 "CAF16"	"protein_coding"
"YFL029C"	 "CAK1"	"protein_coding"
"YFL030W"	 "AGX1"	"protein_coding"
"YFL031W"	 "HAC1"	"protein_coding"
"YFL033C"	 "RIM15"	"protein_coding"
"YFL034C-A"	 "RPL22B"	"protein_coding"
"YFL034C-B"	 "MOB2"	"protein_coding"
"YFL036W"	 "RPO41"	"protein_coding"
"YFL037W"	 "TUB2"	"protein_coding"
"YFL038C"	 "YPT1"	"protein_coding"
"YFL039C"	 "ACT1"	"protein_coding"
"YFL041W"	 "FET5"	"protein_coding"
"YFL044C"	 "OTU1"	"protein_coding"
"YFL045C"	 "SEC53"	"protein_coding"
"YFL046W"	 "FMP32"	"protein_coding"
"YFL047W"	 "RGD2"	"protein_coding"
"YFL048C"	 "EMP47"	"protein_coding"
"YFL049W"	 "SWP82"	"protein_coding"
"YFL050C"	 "ALR2"	"protein_coding"
"YFL053W"	 "DAK2"	"protein_coding"
"YFL055W"	 "AGP3"	"protein_coding"
"YFL056C"	 "AAD6"	"protein_coding"
"YFL057C"	 "AAD16"	"protein_coding"
"YFL058W"	 "THI5"	"protein_coding"
"YFL059W"	 "SNZ3"	"protein_coding"
"YFL060C"	 "SNO3"	"protein_coding"
"YFL061W"	 "DDI2"	"protein_coding"
"YFL062W"	 "COS4"	"protein_coding"
"YFR001W"	 "LOC1"	"protein_coding"
"YFR002W"	 "NIC96"	"protein_coding"
"YFR003C"	 "YPI1"	"protein_coding"
"YFR004W"	 "RPN11"	"protein_coding"
"YFR005C"	 "SAD1"	"protein_coding"
"YFR007W"	 "YFH7"	"protein_coding"
"YFR008W"	 "FAR7"	"protein_coding"
"YFR009W"	 "GCN20"	"protein_coding"
"YFR010W"	 "UBP6"	"protein_coding"
"YFR011C"	 "MIC19"	"protein_coding"
"YFR012W"	 "DCV1"	"protein_coding"
"YFR013W"	 "IOC3"	"protein_coding"
"YFR014C"	 "CMK1"	"protein_coding"
"YFR015C"	 "GSY1"	"protein_coding"
"YFR017C"	 "IGD1"	"protein_coding"
"YFR019W"	 "FAB1"	"protein_coding"
"YFR021W"	 "ATG18"	"protein_coding"
"YFR022W"	 "ROG3"	"protein_coding"
"YFR023W"	 "PES4"	"protein_coding"
"YFR024C-A"	 "LSB3"	"protein_coding"
"YFR025C"	 "HIS2"	"protein_coding"
"YFR026C"	 "ULI1"	"protein_coding"
"YFR027W"	 "ECO1"	"protein_coding"
"YFR028C"	 "CDC14"	"protein_coding"
"YFR029W"	 "PTR3"	"protein_coding"
"YFR030W"	 "MET10"	"protein_coding"
"YFR031C"	 "SMC2"	"protein_coding"
"YFR031C-A"	 "RPL2A"	"protein_coding"
"YFR032C"	 "RRT5"	"protein_coding"
"YFR032C-A"	 "RPL29"	"protein_coding"
"YFR033C"	 "QCR6"	"protein_coding"
"YFR034C"	 "PHO4"	"protein_coding"
"YFR036W"	 "CDC26"	"protein_coding"
"YFR037C"	 "RSC8"	"protein_coding"
"YFR038W"	 "IRC5"	"protein_coding"
"YFR039C"	 "OSW7"	"protein_coding"
"YFR040W"	 "SAP155"	"protein_coding"
"YFR041C"	 "ERJ5"	"protein_coding"
"YFR042W"	 "KEG1"	"protein_coding"
"YFR043C"	 "IRC6"	"protein_coding"
"YFR044C"	 "DUG1"	"protein_coding"
"YFR046C"	 "CNN1"	"protein_coding"
"YFR047C"	 "BNA6"	"protein_coding"
"YFR048W"	 "RMD8"	"protein_coding"
"YFR049W"	 "YMR31"	"protein_coding"
"YFR050C"	 "PRE4"	"protein_coding"
"YFR051C"	 "RET2"	"protein_coding"
"YFR052W"	 "RPN12"	"protein_coding"
"YFR053C"	 "HXK1"	"protein_coding"
"YFR055W"	 "IRC7"	"protein_coding"
"YGL001C"	 "ERG26"	"protein_coding"
"YGL002W"	 "ERP6"	"protein_coding"
"YGL003C"	 "CDH1"	"protein_coding"
"YGL004C"	 "RPN14"	"protein_coding"
"YGL005C"	 "COG7"	"protein_coding"
"YGL006W"	 "PMC1"	"protein_coding"
"YGL007W"	 "BRP1"	"protein_coding"
"YGL008C"	 "PMA1"	"protein_coding"
"YGL009C"	 "LEU1"	"protein_coding"
"YGL010W"	 "MPO1"	"protein_coding"
"YGL011C"	 "SCL1"	"protein_coding"
"YGL012W"	 "ERG4"	"protein_coding"
"YGL013C"	 "PDR1"	"protein_coding"
"YGL014W"	 "PUF4"	"protein_coding"
"YGL016W"	 "KAP122"	"protein_coding"
"YGL017W"	 "ATE1"	"protein_coding"
"YGL018C"	 "JAC1"	"protein_coding"
"YGL019W"	 "CKB1"	"protein_coding"
"YGL020C"	 "GET1"	"protein_coding"
"YGL021W"	 "ALK1"	"protein_coding"
"YGL022W"	 "STT3"	"protein_coding"
"YGL023C"	 "PIB2"	"protein_coding"
"YGL025C"	 "PGD1"	"protein_coding"
"YGL026C"	 "TRP5"	"protein_coding"
"YGL027C"	 "CWH41"	"protein_coding"
"YGL028C"	 "SCW11"	"protein_coding"
"YGL029W"	 "CGR1"	"protein_coding"
"YGL030W"	 "RPL30"	"protein_coding"
"YGL031C"	 "RPL24A"	"protein_coding"
"YGL032C"	 "AGA2"	"protein_coding"
"YGL033W"	 "HOP2"	"protein_coding"
"YGL035C"	 "MIG1"	"protein_coding"
"YGL037C"	 "PNC1"	"protein_coding"
"YGL038C"	 "OCH1"	"protein_coding"
"YGL040C"	 "HEM2"	"protein_coding"
"YGL043W"	 "DST1"	"protein_coding"
"YGL044C"	 "RNA15"	"protein_coding"
"YGL045W"	 "RIM8"	"protein_coding"
"YGL047W"	 "ALG13"	"protein_coding"
"YGL048C"	 "RPT6"	"protein_coding"
"YGL049C"	 "TIF4632"	"protein_coding"
"YGL050W"	 "TYW3"	"protein_coding"
"YGL051W"	 "MST27"	"protein_coding"
"YGL053W"	 "PRM8"	"protein_coding"
"YGL054C"	 "ERV14"	"protein_coding"
"YGL055W"	 "OLE1"	"protein_coding"
"YGL056C"	 "SDS23"	"protein_coding"
"YGL057C"	 "GEP7"	"protein_coding"
"YGL058W"	 "RAD6"	"protein_coding"
"YGL059W"	 "PKP2"	"protein_coding"
"YGL060W"	 "YBP2"	"protein_coding"
"YGL061C"	 "DUO1"	"protein_coding"
"YGL062W"	 "PYC1"	"protein_coding"
"YGL063W"	 "PUS2"	"protein_coding"
"YGL064C"	 "MRH4"	"protein_coding"
"YGL065C"	 "ALG2"	"protein_coding"
"YGL066W"	 "SGF73"	"protein_coding"
"YGL067W"	 "NPY1"	"protein_coding"
"YGL068W"	 "MNP1"	"protein_coding"
"YGL070C"	 "RPB9"	"protein_coding"
"YGL071W"	 "AFT1"	"protein_coding"
"YGL073W"	 "HSF1"	"protein_coding"
"YGL075C"	 "MPS2"	"protein_coding"
"YGL076C"	 "RPL7A"	"protein_coding"
"YGL077C"	 "HNM1"	"protein_coding"
"YGL078C"	 "DBP3"	"protein_coding"
"YGL079W"	 "KXD1"	"protein_coding"
"YGL080W"	 "MPC1"	"protein_coding"
"YGL083W"	 "SCY1"	"protein_coding"
"YGL084C"	 "GUP1"	"protein_coding"
"YGL085W"	 "LCL3"	"protein_coding"
"YGL086W"	 "MAD1"	"protein_coding"
"YGL087C"	 "MMS2"	"protein_coding"
"YGL089C"	 "MF(ALPHA)2"	"protein_coding"
"YGL090W"	 "LIF1"	"protein_coding"
"YGL091C"	 "NBP35"	"protein_coding"
"YGL092W"	 "NUP145"	"protein_coding"
"YGL093W"	 "SPC105"	"protein_coding"
"YGL094C"	 "PAN2"	"protein_coding"
"YGL095C"	 "VPS45"	"protein_coding"
"YGL096W"	 "TOS8"	"protein_coding"
"YGL097W"	 "SRM1"	"protein_coding"
"YGL098W"	 "USE1"	"protein_coding"
"YGL099W"	 "LSG1"	"protein_coding"
"YGL100W"	 "SEH1"	"protein_coding"
"YGL103W"	 "RPL28"	"protein_coding"
"YGL104C"	 "VPS73"	"protein_coding"
"YGL105W"	 "ARC1"	"protein_coding"
"YGL106W"	 "MLC1"	"protein_coding"
"YGL107C"	 "RMD9"	"protein_coding"
"YGL110C"	 "CUE3"	"protein_coding"
"YGL111W"	 "NSA1"	"protein_coding"
"YGL112C"	 "TAF6"	"protein_coding"
"YGL113W"	 "SLD3"	"protein_coding"
"YGL115W"	 "SNF4"	"protein_coding"
"YGL116W"	 "CDC20"	"protein_coding"
"YGL119W"	 "COQ8"	"protein_coding"
"YGL120C"	 "PRP43"	"protein_coding"
"YGL121C"	 "GPG1"	"protein_coding"
"YGL122C"	 "NAB2"	"protein_coding"
"YGL123W"	 "RPS2"	"protein_coding"
"YGL124C"	 "MON1"	"protein_coding"
"YGL125W"	 "MET13"	"protein_coding"
"YGL126W"	 "SCS3"	"protein_coding"
"YGL127C"	 "SOH1"	"protein_coding"
"YGL128C"	 "CWC23"	"protein_coding"
"YGL129C"	 "RSM23"	"protein_coding"
"YGL130W"	 "CEG1"	"protein_coding"
"YGL131C"	 "SNT2"	"protein_coding"
"YGL133W"	 "ITC1"	"protein_coding"
"YGL134W"	 "PCL10"	"protein_coding"
"YGL135W"	 "RPL1B"	"protein_coding"
"YGL136C"	 "MRM2"	"protein_coding"
"YGL137W"	 "SEC27"	"protein_coding"
"YGL139W"	 "FLC3"	"protein_coding"
"YGL141W"	 "HUL5"	"protein_coding"
"YGL142C"	 "GPI10"	"protein_coding"
"YGL143C"	 "MRF1"	"protein_coding"
"YGL144C"	 "ROG1"	"protein_coding"
"YGL145W"	 "TIP20"	"protein_coding"
"YGL146C"	 "RRT6"	"protein_coding"
"YGL147C"	 "RPL9A"	"protein_coding"
"YGL148W"	 "ARO2"	"protein_coding"
"YGL150C"	 "INO80"	"protein_coding"
"YGL151W"	 "NUT1"	"protein_coding"
"YGL153W"	 "PEX14"	"protein_coding"
"YGL154C"	 "LYS5"	"protein_coding"
"YGL155W"	 "CDC43"	"protein_coding"
"YGL156W"	 "AMS1"	"protein_coding"
"YGL157W"	 "ARI1"	"protein_coding"
"YGL158W"	 "RCK1"	"protein_coding"
"YGL160W"	 "AIM14"	"protein_coding"
"YGL161C"	 "YIP5"	"protein_coding"
"YGL162W"	 "SUT1"	"protein_coding"
"YGL163C"	 "RAD54"	"protein_coding"
"YGL164C"	 "YRB30"	"protein_coding"
"YGL166W"	 "CUP2"	"protein_coding"
"YGL167C"	 "PMR1"	"protein_coding"
"YGL168W"	 "HUR1"	"protein_coding"
"YGL169W"	 "SUA5"	"protein_coding"
"YGL170C"	 "SPO74"	"protein_coding"
"YGL171W"	 "ROK1"	"protein_coding"
"YGL172W"	 "NUP49"	"protein_coding"
"YGL173C"	 "XRN1"	"protein_coding"
"YGL174W"	 "BUD13"	"protein_coding"
"YGL175C"	 "SAE2"	"protein_coding"
"YGL178W"	 "MPT5"	"protein_coding"
"YGL179C"	 "TOS3"	"protein_coding"
"YGL180W"	 "ATG1"	"protein_coding"
"YGL181W"	 "GTS1"	"protein_coding"
"YGL183C"	 "MND1"	"protein_coding"
"YGL184C"	 "STR3"	"protein_coding"
"YGL186C"	 "TPN1"	"protein_coding"
"YGL187C"	 "COX4"	"protein_coding"
"YGL189C"	 "RPS26A"	"protein_coding"
"YGL190C"	 "CDC55"	"protein_coding"
"YGL191W"	 "COX13"	"protein_coding"
"YGL192W"	 "IME4"	"protein_coding"
"YGL194C"	 "HOS2"	"protein_coding"
"YGL195W"	 "GCN1"	"protein_coding"
"YGL196W"	 "DSD1"	"protein_coding"
"YGL197W"	 "MDS3"	"protein_coding"
"YGL198W"	 "YIP4"	"protein_coding"
"YGL200C"	 "EMP24"	"protein_coding"
"YGL201C"	 "MCM6"	"protein_coding"
"YGL202W"	 "ARO8"	"protein_coding"
"YGL203C"	 "KEX1"	"protein_coding"
"YGL205W"	 "POX1"	"protein_coding"
"YGL206C"	 "CHC1"	"protein_coding"
"YGL207W"	 "SPT16"	"protein_coding"
"YGL208W"	 "SIP2"	"protein_coding"
"YGL209W"	 "MIG2"	"protein_coding"
"YGL210W"	 "YPT32"	"protein_coding"
"YGL211W"	 "NCS6"	"protein_coding"
"YGL212W"	 "VAM7"	"protein_coding"
"YGL213C"	 "SKI8"	"protein_coding"
"YGL215W"	 "CLG1"	"protein_coding"
"YGL216W"	 "KIP3"	"protein_coding"
"YGL219C"	 "MDM34"	"protein_coding"
"YGL220W"	 "FRA2"	"protein_coding"
"YGL221C"	 "NIF3"	"protein_coding"
"YGL222C"	 "EDC1"	"protein_coding"
"YGL223C"	 "COG1"	"protein_coding"
"YGL224C"	 "SDT1"	"protein_coding"
"YGL225W"	 "VRG4"	"protein_coding"
"YGL226C-A"	 "OST5"	"protein_coding"
"YGL226W"	 "MTC3"	"protein_coding"
"YGL227W"	 "VID30"	"protein_coding"
"YGL228W"	 "SHE10"	"protein_coding"
"YGL229C"	 "SAP4"	"protein_coding"
"YGL231C"	 "EMC4"	"protein_coding"
"YGL232W"	 "TAN1"	"protein_coding"
"YGL233W"	 "SEC15"	"protein_coding"
"YGL234W"	 "ADE5,7"	"protein_coding"
"YGL236C"	 "MTO1"	"protein_coding"
"YGL237C"	 "HAP2"	"protein_coding"
"YGL238W"	 "CSE1"	"protein_coding"
"YGL240W"	 "DOC1"	"protein_coding"
"YGL241W"	 "KAP114"	"protein_coding"
"YGL243W"	 "TAD1"	"protein_coding"
"YGL244W"	 "RTF1"	"protein_coding"
"YGL245W"	 "GUS1"	"protein_coding"
"YGL246C"	 "RAI1"	"protein_coding"
"YGL247W"	 "BRR6"	"protein_coding"
"YGL248W"	 "PDE1"	"protein_coding"
"YGL249W"	 "ZIP2"	"protein_coding"
"YGL250W"	 "RMR1"	"protein_coding"
"YGL251C"	 "HFM1"	"protein_coding"
"YGL252C"	 "RTG2"	"protein_coding"
"YGL253W"	 "HXK2"	"protein_coding"
"YGL254W"	 "FZF1"	"protein_coding"
"YGL255W"	 "ZRT1"	"protein_coding"
"YGL256W"	 "ADH4"	"protein_coding"
"YGL257C"	 "MNT2"	"protein_coding"
"YGL258W"	 "VEL1"	"protein_coding"
"YGL259W"	 "YPS5"	"protein_coding"
"YGL261C"	 "PAU11"	"protein_coding"
"YGL263W"	 "COS12"	"protein_coding"
"YGR001C"	 "AML1"	"protein_coding"
"YGR002C"	 "SWC4"	"protein_coding"
"YGR003W"	 "CUL3"	"protein_coding"
"YGR004W"	 "PEX31"	"protein_coding"
"YGR005C"	 "TFG2"	"protein_coding"
"YGR006W"	 "PRP18"	"protein_coding"
"YGR007W"	 "ECT1"	"protein_coding"
"YGR008C"	 "STF2"	"protein_coding"
"YGR009C"	 "SEC9"	"protein_coding"
"YGR010W"	 "NMA2"	"protein_coding"
"YGR013W"	 "SNU71"	"protein_coding"
"YGR014W"	 "MSB2"	"protein_coding"
"YGR019W"	 "UGA1"	"protein_coding"
"YGR020C"	 "VMA7"	"protein_coding"
"YGR023W"	 "MTL1"	"protein_coding"
"YGR024C"	 "THG1"	"protein_coding"
"YGR027C"	 "RPS25A"	"protein_coding"
"YGR028W"	 "MSP1"	"protein_coding"
"YGR029W"	 "ERV1"	"protein_coding"
"YGR030C"	 "POP6"	"protein_coding"
"YGR031C-A"	 "NAG1"	"protein_coding"
"YGR031W"	 "IMO32"	"protein_coding"
"YGR032W"	 "GSC2"	"protein_coding"
"YGR033C"	 "TIM21"	"protein_coding"
"YGR034W"	 "RPL26B"	"protein_coding"
"YGR036C"	 "CAX4"	"protein_coding"
"YGR037C"	 "ACB1"	"protein_coding"
"YGR038W"	 "ORM1"	"protein_coding"
"YGR040W"	 "KSS1"	"protein_coding"
"YGR041W"	 "BUD9"	"protein_coding"
"YGR043C"	 "NQM1"	"protein_coding"
"YGR044C"	 "RME1"	"protein_coding"
"YGR046W"	 "TAM41"	"protein_coding"
"YGR047C"	 "TFC4"	"protein_coding"
"YGR048W"	 "UFD1"	"protein_coding"
"YGR049W"	 "SCM4"	"protein_coding"
"YGR052W"	 "FMP48"	"protein_coding"
"YGR055W"	 "MUP1"	"protein_coding"
"YGR056W"	 "RSC1"	"protein_coding"
"YGR057C"	 "LST7"	"protein_coding"
"YGR058W"	 "PEF1"	"protein_coding"
"YGR059W"	 "SPR3"	"protein_coding"
"YGR060W"	 "ERG25"	"protein_coding"
"YGR061C"	 "ADE6"	"protein_coding"
"YGR062C"	 "COX18"	"protein_coding"
"YGR063C"	 "SPT4"	"protein_coding"
"YGR065C"	 "VHT1"	"protein_coding"
"YGR068C"	 "ART5"	"protein_coding"
"YGR070W"	 "ROM1"	"protein_coding"
"YGR071C"	 "ENV11"	"protein_coding"
"YGR072W"	 "UPF3"	"protein_coding"
"YGR074W"	 "SMD1"	"protein_coding"
"YGR075C"	 "PRP38"	"protein_coding"
"YGR076C"	 "MRPL25"	"protein_coding"
